gene_a,gene_b,uniprot_a,uniprot_b,cluster,score,bench_fdr,high_conf,high_conf_novel,conf_pvalue,certified@0.05,certified@0.1,certified@0.2,audit_verdict_q0.10,source
CA10,SRR,Q9NS85,Q9GZT4,C5355,0.218,1.02689486552567,False,False,0.7082872928176795,False,False,False,not_supported,cm4ai_schaffer2025_table5
ATL2,LMAN1,Q8NHH9,P49257,C5357,0.218,1.02689486552567,False,False,0.7082872928176795,False,False,False,not_supported,cm4ai_schaffer2025_table5
ARNT,SMTN,P27540,P53814,C5295,0.218,1.02689486552567,False,False,0.7082872928176795,False,False,False,not_supported,cm4ai_schaffer2025_table5
MAPK8IP3,PRDX3,Q9UPT6,P30048,C5412,0.218,1.02689486552567,False,False,0.7082872928176795,False,False,False,not_supported,cm4ai_schaffer2025_table5
ARL13B,SLC43A3,Q3SXY8,Q8NBI5,C5300,0.218,1.03091944670463,False,False,0.7082872928176795,False,False,False,not_supported,cm4ai_schaffer2025_table5
PHAF1,WIPI2,Q9BSU1,Q9Y4P8,C5395,0.218,1.03091944670463,False,False,0.7082872928176795,False,False,False,not_supported,cm4ai_schaffer2025_table5
COMMD9,NRBF2,Q9P000,Q96F24,C5298,0.218,1.02689486552567,False,False,0.7082872928176795,False,False,False,not_supported,cm4ai_schaffer2025_table5
ABTB1,EEF1A2,Q969K4,Q05639,C5408,0.218,1.02689486552567,False,False,0.7082872928176795,False,False,False,not_supported,cm4ai_schaffer2025_table5
BLOC1S4,SNAPIN,Q9NUP1,O95295,C5306,0.218,1.02689486552567,False,False,0.7082872928176795,False,False,False,not_supported,cm4ai_schaffer2025_table5
GABPB1,LRRC20,Q06547,Q8TCA0,C5311,0.217999999999999,1.03249390739236,False,False,0.7104972375690608,False,False,False,not_supported,cm4ai_schaffer2025_table5
CSTF1,ITCH,Q05048,Q96J02,C5299,0.217999999999999,1.03249390739236,False,False,0.7104972375690608,False,False,False,not_supported,cm4ai_schaffer2025_table5
POLR3H,URI1,Q9Y535,O94763,C5296,0.216,1.03354632587859,False,False,0.7259668508287292,False,False,False,not_supported,cm4ai_schaffer2025_table5
MFN1,SRR,Q8IWA4,Q9GZT4,C5355,0.216,1.0342356687898,False,False,0.7259668508287292,False,False,False,not_supported,cm4ai_schaffer2025_table5
MPG,RAD23B,P29372,P54727,C5293,0.216,1.03354632587859,False,False,0.7259668508287292,False,False,False,not_supported,cm4ai_schaffer2025_table5
GPN3,POLR2H,Q9UHW5,P52434,C5287,0.216,1.03354632587859,False,False,0.7259668508287292,False,False,False,not_supported,cm4ai_schaffer2025_table5
IFNGR1,IFNLR1,P15260,Q8IU57,C5333,0.216,1.03354632587859,False,False,0.7259668508287292,False,False,False,not_supported,cm4ai_schaffer2025_table5
CDA,UBE2I,P32320,P63279,C5334,0.216,1.03354632587859,False,False,0.7259668508287292,False,False,False,not_supported,cm4ai_schaffer2025_table5
CDK7,GPSM2,P50613,P81274,C5312,0.216,1.03354632587859,False,False,0.7259668508287292,False,False,False,not_supported,cm4ai_schaffer2025_table5
PHLDB3,SERPINB13,Q6NSJ2,Q9UIV8,C5420,0.216,1.03354632587859,False,False,0.7259668508287292,False,False,False,not_supported,cm4ai_schaffer2025_table5
CTSV,SCEL,O60911,O95171,C5332,0.216,1.03354632587859,False,False,0.7259668508287292,False,False,False,not_supported,cm4ai_schaffer2025_table5
ARNT,KCTD13,P27540,Q8WZ19,C5295,0.216,1.03354632587859,False,False,0.7259668508287292,False,False,False,not_supported,cm4ai_schaffer2025_table5
BTBD1,PRPS1,Q9H0C5,P60891,C5412,0.216,1.03354632587859,False,False,0.7259668508287292,False,False,False,not_supported,cm4ai_schaffer2025_table5
HBQ1,HSD17B11,P09105,Q8NBQ5,C5421,0.216,1.03354632587859,False,False,0.7259668508287292,False,False,False,not_supported,cm4ai_schaffer2025_table5
IFNGR1,MYRF,P15260,Q9Y2G1,C5333,0.216,1.03354632587859,False,False,0.7259668508287292,False,False,False,not_supported,cm4ai_schaffer2025_table5
ITCH,WRNIP1,Q96J02,Q96S55,C5299,0.216,1.03354632587859,False,False,0.7259668508287292,False,False,False,not_supported,cm4ai_schaffer2025_table5
METTL13,SNTB2,Q8N6R0,Q13425,C5307,0.216,1.03354632587859,False,False,0.7259668508287292,False,False,False,not_supported,cm4ai_schaffer2025_table5
NELFCD,TRIM28,Q8IXH7,Q13263,C5310,0.216,1.03354632587859,False,False,0.7259668508287292,False,False,False,not_supported,cm4ai_schaffer2025_table5
POLR2E,POLR2H,P19388,P52434,C5287,0.216,1.0342356687898,False,False,0.7259668508287292,False,False,False,not_supported,cm4ai_schaffer2025_table5
ARL14EP,CTSV,Q8N8R7,O60911,C5332,0.216,1.03354632587859,False,False,0.7259668508287292,False,False,False,not_supported,cm4ai_schaffer2025_table5
CPNE5,MAPK11,Q9HCH3,Q15759,C5301,0.216,1.03354632587859,False,False,0.7259668508287292,False,False,False,not_supported,cm4ai_schaffer2025_table5
KCTD10,LSM7,Q9H3F6,Q9UK45,C5284,0.216,1.03354632587859,False,False,0.7259668508287292,False,False,False,not_supported,cm4ai_schaffer2025_table5
MBNL1,NEU3,Q9NR56,Q9UQ49,C5311,0.216,1.03354632587859,False,False,0.7259668508287292,False,False,False,not_supported,cm4ai_schaffer2025_table5
RAB27B,RRAS2,O00194,P62070,C5294,0.216,1.0342356687898,False,False,0.7259668508287292,False,False,False,not_supported,cm4ai_schaffer2025_table5
KPNA5,KPNA6,O15131,O60684,C5337,0.216,1.0342356687898,False,False,0.7259668508287292,False,False,False,not_supported,cm4ai_schaffer2025_table5
KIAA0232,ZNF223,Q92628,Q9UK11,C5302,0.216,1.03354632587859,False,False,0.7259668508287292,False,False,False,not_supported,cm4ai_schaffer2025_table5
WDFY2,YJU2B,Q96P53,P13994,C5394,0.216,1.03354632587859,False,False,0.7259668508287292,False,False,False,not_supported,cm4ai_schaffer2025_table5
IQSEC1,SLC1A3,Q6DN90,P43003,C5336,0.215999999999999,1.03815580286168,False,False,0.7303867403314918,False,False,False,not_supported,cm4ai_schaffer2025_table5
OSMR,PCDH1,Q99650,Q08174,C5371,0.215999999999999,1.03815580286168,False,False,0.7303867403314918,False,False,False,not_supported,cm4ai_schaffer2025_table5
GPN1,POLR2C,Q9HCN4,P19387,C5296,0.214,1.04552590266875,False,False,0.7469613259668508,False,False,False,not_supported,cm4ai_schaffer2025_table5
MYRF,SUSD6,Q9Y2G1,Q92537,C5333,0.214,1.04327301337529,False,False,0.7469613259668508,False,False,False,not_supported,cm4ai_schaffer2025_table5
ITPA,LAMTOR2,Q9BY32,Q9Y2Q5,C5409,0.214,1.04552590266875,False,False,0.7469613259668508,False,False,False,not_supported,cm4ai_schaffer2025_table5
NCOA4,SLC1A3,Q13772,P43003,C5336,0.214,1.04327301337529,False,False,0.7469613259668508,False,False,False,not_supported,cm4ai_schaffer2025_table5
COMMD1,DUSP22,Q8N668,Q9NRW4,C5298,0.214,1.04327301337529,False,False,0.7469613259668508,False,False,False,not_supported,cm4ai_schaffer2025_table5
MTHFD2,SRP14,P13995,P37108,C5301,0.214,1.04327301337529,False,False,0.7469613259668508,False,False,False,not_supported,cm4ai_schaffer2025_table5
CDYL,TGIF2,Q9Y232,Q9GZN2,C5322,0.214,1.04327301337529,False,False,0.7469613259668508,False,False,False,not_supported,cm4ai_schaffer2025_table5
HSPB8,TBPL1,Q9UJY1,P62380,C5369,0.214,1.04327301337529,False,False,0.7469613259668508,False,False,False,not_supported,cm4ai_schaffer2025_table5
TCF3,TCF4,P15923,P15884,C5364,0.214,1.04327301337529,False,False,0.7469613259668508,False,False,False,not_supported,cm4ai_schaffer2025_table5
ANKRD49,NFKB1,Q8WVL7,P19838,C5356,0.214,1.04327301337529,False,False,0.7469613259668508,False,False,False,not_supported,cm4ai_schaffer2025_table5
RGS3,SEPTIN6,P49796,Q14141,C5309,0.214,1.04327301337529,False,False,0.7469613259668508,False,False,False,not_supported,cm4ai_schaffer2025_table5
FGF1,GTF3C5,P05230,Q9Y5Q8,C5289,0.214,1.04327301337529,False,False,0.7469613259668508,False,False,False,not_supported,cm4ai_schaffer2025_table5
KIF2C,SLC43A3,Q99661,Q8NBI5,C5300,0.214,1.04327301337529,False,False,0.7469613259668508,False,False,False,not_supported,cm4ai_schaffer2025_table5
BLZF1,POLB,Q9H2G9,P06746,C5407,0.214,1.04327301337529,False,False,0.7469613259668508,False,False,False,not_supported,cm4ai_schaffer2025_table5
CDK7,RAD51C,P50613,O43502,C5312,0.214,1.04552590266875,False,False,0.7469613259668508,False,False,False,not_supported,cm4ai_schaffer2025_table5
GPN1,POLR2I,Q9HCN4,P36954,C5296,0.214,1.04327301337529,False,False,0.7469613259668508,False,False,False,not_supported,cm4ai_schaffer2025_table5
PJA1,PCDH1,Q8NG27,Q08174,C5371,0.213999999999999,1.04541895066562,False,False,0.7469613259668508,False,False,False,not_supported,cm4ai_schaffer2025_table5
ATL2,INF2,Q8NHH9,Q27J81,C5357,0.213999999999999,1.04541895066562,False,False,0.7469613259668508,False,False,False,not_supported,cm4ai_schaffer2025_table5
CAMKK1,DNAJC2,Q8N5S9,Q99543,C5405,0.213999999999999,1.04541895066562,False,False,0.7469613259668508,False,False,False,not_supported,cm4ai_schaffer2025_table5
TRERF1,GMEB1,Q96PN7,Q9Y692,C5289,0.212,1.04787644787644,False,False,0.7624309392265194,False,False,False,not_supported,cm4ai_schaffer2025_table5
ANKRD13D,WRNIP1,Q6ZTN6,Q96S55,C5299,0.212,1.04787644787644,False,False,0.7624309392265194,False,False,False,not_supported,cm4ai_schaffer2025_table5
EIF3B,EIF3M,P55884,Q7L2H7,C5314,0.212,1.04787644787644,False,False,0.7624309392265194,False,False,False,not_supported,cm4ai_schaffer2025_table5
RAB27B,TRIM4,O00194,Q9C037,C5294,0.212,1.04787644787644,False,False,0.7624309392265194,False,False,False,not_supported,cm4ai_schaffer2025_table5
RGS3,SEPTIN8,P49796,Q92599,C5309,0.212,1.04787644787644,False,False,0.7624309392265194,False,False,False,not_supported,cm4ai_schaffer2025_table5
MRI1,PMS2,Q9BV20,P54278,C5402,0.212,1.04787644787644,False,False,0.7624309392265194,False,False,False,not_supported,cm4ai_schaffer2025_table5
AJUBA,SYDE1,Q96IF1,Q6ZW31,C5386,0.212,1.04787644787644,False,False,0.7624309392265194,False,False,False,not_supported,cm4ai_schaffer2025_table5
DNAJB4,HSPBP1,Q9UDY4,Q9NZL4,C5281,0.212,1.04787644787644,False,False,0.7624309392265194,False,False,False,not_supported,cm4ai_schaffer2025_table5
CGGBP1,TOPORS,Q9UFW8,Q9NS56,C5330,0.212,1.04787644787644,False,False,0.7624309392265194,False,False,False,not_supported,cm4ai_schaffer2025_table5
GMEB1,GPC4,Q9Y692,O75487,C5289,0.212,1.04787644787644,False,False,0.7624309392265194,False,False,False,not_supported,cm4ai_schaffer2025_table5
KCNAB1,SNX27,Q14722,Q96L92,C5401,0.212,1.04787644787644,False,False,0.7624309392265194,False,False,False,not_supported,cm4ai_schaffer2025_table5
THOC5,WBP11,Q13769,Q9Y2W2,C5397,0.212,1.04787644787644,False,False,0.7624309392265194,False,False,False,not_supported,cm4ai_schaffer2025_table5
MAPK11,SRP54,Q15759,P61011,C5301,0.212,1.04787644787644,False,False,0.7624309392265194,False,False,False,not_supported,cm4ai_schaffer2025_table5
PPP1CC,SPC25,P36873,Q9HBM1,C5335,0.212,1.05632716049382,False,False,0.7624309392265194,False,False,False,not_supported,cm4ai_schaffer2025_table5
STK24,STRN4,Q9Y6E0,Q9NRL3,C5349,0.212,1.04787644787644,False,False,0.7624309392265194,False,False,False,not_supported,cm4ai_schaffer2025_table5
CNNM1,NME6,Q9NRU3,O75414,C5388,0.212,1.04787644787644,False,False,0.7624309392265194,False,False,False,not_supported,cm4ai_schaffer2025_table5
PMF1-BGLAP,PPP1R10,Q6P1K2,Q96QC0,C5288,0.212,1.04787644787644,False,False,0.7624309392265194,False,False,False,not_supported,cm4ai_schaffer2025_table5
KCTD13,SMTN,Q8WZ19,P53814,C5295,0.212,1.04787644787644,False,False,0.7624309392265194,False,False,False,not_supported,cm4ai_schaffer2025_table5
BAG3,DNAJB4,O95817,Q9UDY4,C5281,0.212,1.04787644787644,False,False,0.7624309392265194,False,False,False,not_supported,cm4ai_schaffer2025_table5
ARMCX1,MFN1,Q9P291,Q8IWA4,C5355,0.21,1.05931558935361,False,False,0.7812154696132597,False,False,False,not_supported,cm4ai_schaffer2025_table5
CLUAP1,KIF2C,Q96AJ1,Q99661,C5300,0.21,1.05931558935361,False,False,0.7812154696132597,False,False,False,not_supported,cm4ai_schaffer2025_table5
ENTREP3,WRNIP1,P81408,Q96S55,C5299,0.21,1.06150341685649,False,False,0.7812154696132597,False,False,False,not_supported,cm4ai_schaffer2025_table5
HDLBP,KRI1,Q00341,Q8N9T8,C5379,0.21,1.05931558935361,False,False,0.7812154696132597,False,False,False,not_supported,cm4ai_schaffer2025_table5
AIP,CRIPTO,O00170,P13385,C5304,0.21,1.05931558935361,False,False,0.7812154696132597,False,False,False,not_supported,cm4ai_schaffer2025_table5
CPNE5,SRP68,Q9HCH3,Q9UHB9,C5301,0.21,1.05931558935361,False,False,0.7812154696132597,False,False,False,not_supported,cm4ai_schaffer2025_table5
FBXO4,FBXO5,Q9UKT5,Q9UKT4,C5316,0.21,1.05931558935361,False,False,0.7812154696132597,False,False,False,not_supported,cm4ai_schaffer2025_table5
ITPKC,TBKBP1,Q96DU7,A7MCY6,C5305,0.21,1.06150341685649,False,False,0.7812154696132597,False,False,False,not_supported,cm4ai_schaffer2025_table5
CRYGS,ZNF263,P22914,O14978,C5360,0.21,1.05931558935361,False,False,0.7812154696132597,False,False,False,not_supported,cm4ai_schaffer2025_table5
NQO2,RNF166,P16083,Q96A37,C5373,0.21,1.05931558935361,False,False,0.7812154696132597,False,False,False,not_supported,cm4ai_schaffer2025_table5
CGGBP1,PPARGC1B,Q9UFW8,Q86YN6,C5330,0.21,1.05931558935361,False,False,0.7812154696132597,False,False,False,not_supported,cm4ai_schaffer2025_table5
FBXW11,NUDC,Q9UKB1,Q9Y266,C5321,0.21,1.05931558935361,False,False,0.7812154696132597,False,False,False,not_supported,cm4ai_schaffer2025_table5
POT1,TSEN54,Q9NUX5,Q7Z6J9,C5317,0.21,1.05931558935361,False,False,0.7812154696132597,False,False,False,not_supported,cm4ai_schaffer2025_table5
AUTS2,GPATCH2,Q8WXX7,Q9NW75,C5297,0.21,1.05931558935361,False,False,0.7812154696132597,False,False,False,not_supported,cm4ai_schaffer2025_table5
PVR,RNF13,P15151,O43567,C5399,0.21,1.05931558935361,False,False,0.7812154696132597,False,False,False,not_supported,cm4ai_schaffer2025_table5
RPS6KA5,SLX4IP,O75582,Q5VYV7,C5339,0.21,1.05931558935361,False,False,0.7812154696132597,False,False,False,not_supported,cm4ai_schaffer2025_table5
VAMP4,VTI1B,O75379,Q9UEU0,C5292,0.21,1.05931558935361,False,False,0.7812154696132597,False,False,False,not_supported,cm4ai_schaffer2025_table5
TNNC2,SH3BGRL2,P02585,Q9UJC5,C5418,0.21,1.05931558935361,False,False,0.7812154696132597,False,False,False,not_supported,cm4ai_schaffer2025_table5
LRRC20,MBNL1,Q8TCA0,Q9NR56,C5311,0.21,1.05931558935361,False,False,0.7812154696132597,False,False,False,not_supported,cm4ai_schaffer2025_table5
ERI3,PRKAB2,O43414,O43741,C5414,0.21,1.05931558935361,False,False,0.7812154696132597,False,False,False,not_supported,cm4ai_schaffer2025_table5
DSN1,SPC25,Q9H410,Q9HBM1,C5335,0.21,1.05931558935361,False,False,0.7812154696132597,False,False,False,not_supported,cm4ai_schaffer2025_table5
APLP2,TJAP1,Q06481,Q5JTD0,C5329,0.208,1.05282738095238,False,False,0.7933701657458564,False,False,False,not_supported,cm4ai_schaffer2025_table5
DAZAP1,MPG,Q96EP5,P29372,C5293,0.208,1.05282738095238,False,False,0.7933701657458564,False,False,False,not_supported,cm4ai_schaffer2025_table5
LAMTOR2,NUDT3,Q9Y2Q5,O95989,C5409,0.208,1.05282738095238,False,False,0.7933701657458564,False,False,False,not_supported,cm4ai_schaffer2025_table5
TGS1,YJU2B,Q96RS0,P13994,C5394,0.208,1.05282738095238,False,False,0.7933701657458564,False,False,False,not_supported,cm4ai_schaffer2025_table5
CAMKK1,TNIP2,Q8N5S9,Q8NFZ5,C5405,0.208,1.05282738095238,False,False,0.7933701657458564,False,False,False,not_supported,cm4ai_schaffer2025_table5
COA7,ZNF223,Q96BR5,Q9UK11,C5302,0.208,1.05282738095238,False,False,0.7933701657458564,False,False,False,not_supported,cm4ai_schaffer2025_table5
ETV6,FKBP15,P41212,Q5T1M5,C5313,0.208,1.05282738095238,False,False,0.7933701657458564,False,False,False,not_supported,cm4ai_schaffer2025_table5
GLIPR1L2,WDR26,Q4G1C9,Q9H7D7,C5304,0.208,1.05282738095238,False,False,0.7933701657458564,False,False,False,not_supported,cm4ai_schaffer2025_table5
ITCH,TRIM35,Q96J02,Q9UPQ4,C5299,0.208,1.05282738095238,False,False,0.7933701657458564,False,False,False,not_supported,cm4ai_schaffer2025_table5
GEMIN2,RAB8A,O14893,P61006,C5285,0.208,1.05282738095238,False,False,0.7933701657458564,False,False,False,not_supported,cm4ai_schaffer2025_table5
NELFCD,ZNF8,Q8IXH7,P17098,C5310,0.208,1.05282738095238,False,False,0.7933701657458564,False,False,False,not_supported,cm4ai_schaffer2025_table5
SMURF1,TRIM35,Q9HCE7,Q9UPQ4,C5299,0.208,1.05282738095238,False,False,0.7933701657458564,False,False,False,not_supported,cm4ai_schaffer2025_table5
CLP1,TERF1,Q92989,P54274,C5317,0.208,1.05282738095238,False,False,0.7933701657458564,False,False,False,not_supported,cm4ai_schaffer2025_table5
CNOT11,RAVER1,Q9UKZ1,Q8IY67,C5348,0.208,1.05282738095238,False,False,0.7933701657458564,False,False,False,not_supported,cm4ai_schaffer2025_table5
FKBP15,ZNF622,Q5T1M5,Q969S3,C5313,0.208,1.05282738095238,False,False,0.7933701657458564,False,False,False,not_supported,cm4ai_schaffer2025_table5
GPX1,PTAR1,P07203,Q7Z6K3,C5384,0.208,1.05282738095238,False,False,0.7933701657458564,False,False,False,not_supported,cm4ai_schaffer2025_table5
GPX1,YKT6,P07203,O15498,C5384,0.208,1.05282738095238,False,False,0.7933701657458564,False,False,False,not_supported,cm4ai_schaffer2025_table5
MAEA,YPEL5,Q7L5Y9,P62699,C5304,0.208,1.05282738095238,False,False,0.7933701657458564,False,False,False,not_supported,cm4ai_schaffer2025_table5
SERPINB13,TNIP1,Q9UIV8,Q15025,C5420,0.208,1.05282738095238,False,False,0.7933701657458564,False,False,False,not_supported,cm4ai_schaffer2025_table5
NELFCD,ZNF689,Q8IXH7,C0HLU2,C5310,0.208,1.05282738095238,False,False,0.7933701657458564,False,False,False,not_supported,cm4ai_schaffer2025_table5
ARNT,DNAJB6,P27540,O75190,C5295,0.208,1.05282738095238,False,False,0.7933701657458564,False,False,False,not_supported,cm4ai_schaffer2025_table5
BMPR1A,MYRF,P36894,Q9Y2G1,C5333,0.208,1.05576208178438,False,False,0.7933701657458564,False,False,False,not_supported,cm4ai_schaffer2025_table5
GSK3A,TRIM11,P49840,Q96F44,C5398,0.208,1.05282738095238,False,False,0.7933701657458564,False,False,False,not_supported,cm4ai_schaffer2025_table5
TRIM33,ZBTB25,Q9UPN9,P24278,C5378,0.208,1.05282738095238,False,False,0.7933701657458564,False,False,False,not_supported,cm4ai_schaffer2025_table5
NELFA,NELFE,Q9H3P2,P18615,C5310,0.208,1.05282738095238,False,False,0.7933701657458564,False,False,False,not_supported,cm4ai_schaffer2025_table5
SNX27,UBR7,Q96L92,Q8N806,C5401,0.208,1.05282738095238,False,False,0.7933701657458564,False,False,False,not_supported,cm4ai_schaffer2025_table5
RANGRF,TSEN54,Q9HD47,Q7Z6J9,C5317,0.208,1.05282738095238,False,False,0.7933701657458564,False,False,False,not_supported,cm4ai_schaffer2025_table5
KCTD10,LSM1,Q9H3F6,O15116,C5284,0.208,1.05282738095238,False,False,0.7933701657458564,False,False,False,not_supported,cm4ai_schaffer2025_table5
BLOC1S4,IFT57,Q9NUP1,Q9NWB7,C5306,0.206,1.04897660818713,False,False,0.8044198895027624,False,False,False,not_supported,cm4ai_schaffer2025_table5
IFT25,IFT81,Q9Y547,Q8WYA0,C5300,0.206,1.04897660818713,False,False,0.8044198895027624,False,False,False,not_supported,cm4ai_schaffer2025_table5
BMPR1A,SUSD6,P36894,Q92537,C5333,0.206,1.04897660818713,False,False,0.8044198895027624,False,False,False,not_supported,cm4ai_schaffer2025_table5
CENPO,CENPQ,Q9BU64,Q7L2Z9,C5291,0.206,1.04897660818713,False,False,0.8044198895027624,False,False,False,not_supported,cm4ai_schaffer2025_table5
POLR2H,POLR3K,P52434,Q9Y2Y1,C5287,0.206,1.04897660818713,False,False,0.8044198895027624,False,False,False,not_supported,cm4ai_schaffer2025_table5
ACBD6,RP9,Q9BR61,Q8TA86,C5297,0.206,1.04897660818713,False,False,0.8044198895027624,False,False,False,not_supported,cm4ai_schaffer2025_table5
GOLGA3,ZC4H2,Q08378,Q9NQZ6,C5306,0.206,1.05489614243323,False,False,0.8044198895027624,False,False,False,not_supported,cm4ai_schaffer2025_table5
INTS12,SLC39A6,Q96CB8,Q13433,C5283,0.206,1.04741064916119,False,False,0.8044198895027624,False,False,False,not_supported,cm4ai_schaffer2025_table5
ITPA,LAMTOR5,Q9BY32,O43504,C5409,0.206,1.04897660818713,False,False,0.8044198895027624,False,False,False,not_supported,cm4ai_schaffer2025_table5
DBT,NARS2,P11182,Q96I59,C5353,0.206,1.04897660818713,False,False,0.8044198895027624,False,False,False,not_supported,cm4ai_schaffer2025_table5
DBT,NT5DC3,P11182,Q86UY8,C5353,0.206,1.04897660818713,False,False,0.8044198895027624,False,False,False,not_supported,cm4ai_schaffer2025_table5
DBT,TRMT61B,P11182,Q9BVS5,C5353,0.206,1.04897660818713,False,False,0.8044198895027624,False,False,False,not_supported,cm4ai_schaffer2025_table5
HGH1,MRI1,Q9BTY7,Q9BV20,C5402,0.206,1.04897660818713,False,False,0.8044198895027624,False,False,False,not_supported,cm4ai_schaffer2025_table5
NARS2,NT5DC3,Q96I59,Q86UY8,C5353,0.206,1.04897660818713,False,False,0.8044198895027624,False,False,False,not_supported,cm4ai_schaffer2025_table5
TAF3,TAF4,Q5VWG9,O00268,C5350,0.206,1.05489614243323,False,False,0.8044198895027624,False,False,False,not_supported,cm4ai_schaffer2025_table5
DUSP22,NRBF2,Q9NRW4,Q96F24,C5298,0.206,1.04897660818713,False,False,0.8044198895027624,False,False,False,not_supported,cm4ai_schaffer2025_table5
GOSR2,VTI1B,O14653,Q9UEU0,C5292,0.206,1.04741064916119,False,False,0.8044198895027624,False,False,False,not_supported,cm4ai_schaffer2025_table5
IFT81,SLC43A3,Q8WYA0,Q8NBI5,C5300,0.206,1.04897660818713,False,False,0.8044198895027624,False,False,False,not_supported,cm4ai_schaffer2025_table5
CDYL,ZNF446,Q9Y232,Q9NWS9,C5322,0.206,1.04897660818713,False,False,0.8044198895027624,False,False,False,not_supported,cm4ai_schaffer2025_table5
ECSIT,SLC39A6,Q9BQ95,Q13433,C5283,0.206,1.04741064916119,False,False,0.8044198895027624,False,False,False,not_supported,cm4ai_schaffer2025_table5
GMEB2,GPC4,Q9UKD1,O75487,C5289,0.206,1.04897660818713,False,False,0.8044198895027624,False,False,False,not_supported,cm4ai_schaffer2025_table5
GOLGA2,GOPC,Q08379,Q9HD26,C5327,0.206,1.05489614243323,False,False,0.8044198895027624,False,False,False,not_supported,cm4ai_schaffer2025_table5
DDX39A,HIKESHI,O00148,Q53FT3,C5411,0.206,1.04897660818713,False,False,0.8044198895027624,False,False,False,not_supported,cm4ai_schaffer2025_table5
MRPL46,MRPL52,Q9H2W6,Q86TS9,C5319,0.206,1.04897660818713,False,False,0.8044198895027624,False,False,False,not_supported,cm4ai_schaffer2025_table5
CDC34,FBXO5,P49427,Q9UKT4,C5316,0.206,1.04897660818713,False,False,0.8044198895027624,False,False,False,not_supported,cm4ai_schaffer2025_table5
TOMM20,TOMM22,Q15388,Q9NS69,C5416,0.206,1.04897660818713,False,False,0.8044198895027624,False,False,False,not_supported,cm4ai_schaffer2025_table5
CDC42EP4,SEPTIN6,Q9H3Q1,Q14141,C5309,0.204,1.04758471521268,False,False,0.8121546961325967,False,False,False,not_supported,cm4ai_schaffer2025_table5
CLINT1,GTF2A1,Q14677,P52655,C5382,0.204,1.04758471521268,False,False,0.8121546961325967,False,False,False,not_supported,cm4ai_schaffer2025_table5
SLC43A3,CLUAP1,Q8NBI5,Q96AJ1,C5300,0.204,1.04758471521268,False,False,0.8121546961325967,False,False,False,not_supported,cm4ai_schaffer2025_table5
CENATAC,TXNL4A,Q86UT8,P83876,C5285,0.204,1.04758471521268,False,False,0.8121546961325967,False,False,False,not_supported,cm4ai_schaffer2025_table5
ANKRD13D,CSTF1,Q6ZTN6,Q05048,C5299,0.204,1.04758471521268,False,False,0.8121546961325967,False,False,False,not_supported,cm4ai_schaffer2025_table5
BLZF1,SDF4,Q9H2G9,Q9BRK5,C5407,0.204,1.04758471521268,False,False,0.8121546961325967,False,False,False,not_supported,cm4ai_schaffer2025_table5
EPS15L1,FCHSD2,Q9UBC2,O94868,C5308,0.204,1.04758471521268,False,False,0.8121546961325967,False,False,False,not_supported,cm4ai_schaffer2025_table5
GMEB2,TRERF1,Q9UKD1,Q96PN7,C5289,0.204,1.04758471521268,False,False,0.8121546961325967,False,False,False,not_supported,cm4ai_schaffer2025_table5
NQO2,RNF114,P16083,Q9Y508,C5373,0.204,1.04758471521268,False,False,0.8121546961325967,False,False,False,not_supported,cm4ai_schaffer2025_table5
SMURF1,WRNIP1,Q9HCE7,Q96S55,C5299,0.204,1.04758471521268,False,False,0.8121546961325967,False,False,False,not_supported,cm4ai_schaffer2025_table5
RPS6KA4,SLX4IP,O75676,Q5VYV7,C5339,0.204,1.04758471521268,False,False,0.8121546961325967,False,False,False,not_supported,cm4ai_schaffer2025_table5
TAF3,TAF8,Q5VWG9,Q7Z7C8,C5350,0.204,1.04737609329446,False,False,0.8121546961325967,False,False,False,not_supported,cm4ai_schaffer2025_table5
CLP1,TSEN2,Q92989,Q8NCE0,C5317,0.204,1.04758471521268,False,False,0.8121546961325967,False,False,False,not_supported,cm4ai_schaffer2025_table5
NUP37,VTA1,Q8NFH4,Q9NP79,C5391,0.204,1.04758471521268,False,False,0.8121546961325967,False,False,False,not_supported,cm4ai_schaffer2025_table5
ACBD6,PCGF5,Q9BR61,Q86SE9,C5297,0.204,1.04758471521268,False,False,0.8121546961325967,False,False,False,not_supported,cm4ai_schaffer2025_table5
SMAD2,ZNF622,Q15796,Q969S3,C5313,0.204,1.04758471521268,False,False,0.8121546961325967,False,False,False,not_supported,cm4ai_schaffer2025_table5
TNFAIP1,ZNF622,Q13829,Q969S3,C5313,0.204,1.04899135446685,False,False,0.8121546961325967,False,False,False,not_supported,cm4ai_schaffer2025_table5
GTF2E1,OIP5,P29083,O43482,C5370,0.202,1.05085959885386,False,False,0.8187845303867404,False,False,False,not_supported,cm4ai_schaffer2025_table5
CNST,PPP1R2,Q6PJW8,P41236,C5288,0.202,1.04820143884892,False,False,0.8187845303867404,False,False,False,not_supported,cm4ai_schaffer2025_table5
COA7,TM2D3,Q96BR5,Q9BRN9,C5302,0.202,1.05085959885386,False,False,0.8187845303867404,False,False,False,not_supported,cm4ai_schaffer2025_table5
DTWD2,TDRD3,Q8NBA8,Q9H7E2,C5372,0.202,1.05085959885386,False,False,0.8187845303867404,False,False,False,not_supported,cm4ai_schaffer2025_table5
